index,unit2_pos,unit1_beam_32,unit1_beam_64
501,"[0.7486299542288577, 0.765151514980241]",4,6
502,"[0.7610886476007369, 0.765151514980241]",3,5
503,"[0.7735883910365611, 0.765151514980241]",3,4
504,"[0.7861907596322482, 0.765151514980241]",3,4
505,"[0.8005788058491238, 0.765151514980241]",2,4
506,"[0.8149258020166382, 0.7662337659980771]",2,3
507,"[0.8292727981695689, 0.7662337659980771]",2,3
508,"[0.8435992693051108, 0.7673160173235074]",2,2
509,"[0.8579052154086801, 0.7683982683413435]",2,2
510,"[0.702202335742522, 0.06385281405105236]",2,2
511,"[0.6957164261788015, 0.06385281405105236]",2,2
512,"[0.6893741918243048, 0.06493506506888841]",2,2
513,"[0.6830114324378356, 0.06601731608672447]",2,2
514,"[0.6767512982112291, 0.06601731608672447]",2,4
515,"[0.670573264097929, 0.06709956695076338]",2,3
516,"[0.6644773300979351, 0.06709956695076338]",2,4
517,"[0.6584634962258314, 0.06709956695076338]",2,4
518,"[0.6525317624816179, 0.06709956695076338]",2,3
519,"[0.6467026538826832, 0.06709956695076338]",2,3
520,"[0.6408735452837486, 0.06709956695076338]",2,3
521,"[0.6341618603829139, 0.06818181796859943]",4,7
522,"[0.6275733256739146, 0.06926406929402974]",3,6
523,"[0.6210874161101939, 0.06926406929402974]",4,6
524,"[0.6146836066597797, 0.0703463203118658]",4,7
525,"[0.6084029474012007, 0.0703463203118658]",4,7
526,"[0.6022249132879005, 0.0703463203118658]",4,7
527,"[0.5961700293518517, 0.07251082250133503]",4,7
528,"[0.5914903224558763, 0.07251082250133503]",4,7
529,"[0.586851665609262, 0.07251082250133503]",6,11
530,"[0.582254058826593, 0.07251082250133503]",5,8
531,"[0.5776975021078689, 0.07359307351917108]",6,11
532,"[0.573181995438506, 0.07359307351917108]",6,10
533,"[0.5687075388476722, 0.07467532484460139]",6,11
534,"[0.5642741323061995, 0.07467532484460139]",6,11
535,"[0.5598612507966995, 0.07575757586243743]",7,13
536,"[0.5555920444964232, 0.07575757586243743]",7,13
537,"[0.5501734365077717, 0.07683982688027349]",7,13
538,"[0.5447958785684813, 0.07792207789810954]",7,14
539,"[0.5395004207570813, 0.07792207789810954]",7,14
540,"[0.5342665380415987, 0.0790043289159456]",7,14
541,"[0.5290942304220339, 0.0790043289159456]",8,14
542,"[0.5239834978692188, 0.0790043289159456]",9,16
543,"[0.519180640795992, 0.0790043289159456]",9,17
544,"[0.5149114344957159, 0.08008658008757877]",9,17
545,"[0.5107038032913573, 0.08008658008757877]",9,17
546,"[0.506578272200305, 0.08116883110541483]",9,17
547,"[0.5025143162051705, 0.08116883110541483]",9,17
548,"[0.4984914102739809, 0.08225108212325087]",9,17
549,"[0.4945506044560977, 0.08333333344868118]",9,17
550,"[0.4906713737341321, 0.08333333344868118]",10,19
551,"[0.4867305679308328, 0.08333333344868118]",10,20
552,"[0.4834465630777354, 0.08333333344868118]",11,20
553,"[0.48016255823922205, 0.08333333344868118]",11,20
554,"[0.4768785534007086, 0.08333333344868118]",11,20
555,"[0.4735945485476113, 0.08333333344868118]",11,21
556,"[0.47031054370909786, 0.08333333344868118]",11,21
557,"[0.46704706388797307, 0.08333333344868118]",11,22
558,"[0.46376305904945964, 0.08441558446651723]",11,22
559,"[0.4604995792429188, 0.08441558446651723]",12,22
560,"[0.457420824694963, 0.08441558446651723]",12,22
561,"[0.45331581863588327, 0.08441558446651723]",12,23
562,"[0.4492518626407487, 0.08549783563815042]",12,23
563,"[0.44518790664561403, 0.08549783563815042]",12,23
564,"[0.4411239506650633, 0.08658008665598646]",12,24
565,"[0.4371010447192899, 0.08658008665598646]",12,26
566,"[0.43305761375612783, 0.08658008665598646]",13,26
567,"[0.42903470782493836, 0.08658008665598646]",14,26
568,"[0.42554545268128335, 0.08658008665598646]",14,26
569,"[0.42205619753762835, 0.08766233767382252]",14,26
570,"[0.41856694239397335, 0.08766233767382252]",14,27
571,"[0.4150571622037619, 0.08874458869165856]",14,27
572,"[0.41154738202813435, 0.08874458869165856]",14,27
573,"[0.4080376018525068, 0.08874458869165856]",15,29
574,"[0.4045072966449067, 0.08874458869165856]",15,29
575,"[0.40089489132400036, 0.08874458869165856]",15,29
576,"[0.397426161197734, 0.08874458869165856]",15,29
577,"[0.3939163810221064, 0.08874458869165856]",15,29
578,"[0.3903655507971177, 0.08874458869165856]",15,29
579,"[0.38679419552557254, 0.08874458869165856]",16,31
580,"[0.3831612651726936, 0.08874458869165856]",16,32
581,"[0.3794872847412857, 0.08874458869165856]",16,32
582,"[0.3757927792924891, 0.08874458869165856]",17,33
583,"[0.37220089900355524, 0.08874458869165856]",17,33
584,"[0.3685269185721473, 0.08874458869165856]",17,33
585,"[0.36475031301004446, 0.08874458869165856]",17,34
586,"[0.3608710822880789, 0.08874458869165856]",18,32
587,"[0.35688922640625054, 0.08874458869165856]",17,34
588,"[0.3528047453937273, 0.08874458869165856]",18,34
589,"[0.34863816423872995, 0.08982683970949462]",19,36
590,"[0.3443484329210651, 0.08982683970949462]",19,34
591,"[0.3399766014609262, 0.08982683970949462]",19,37
592,"[0.33529689456495076, 0.08982683970949462]",19,37
593,"[0.3304735124451675, 0.08982683970949462]",19,38
594,"[0.32552698014813286, 0.08982683970949462]",19,38
595,"[0.3204162476099017, 0.0909090908811278]",20,38
596,"[0.3151618398624467, 0.0909090908811278]",20,39
597,"[0.30978428193774027, 0.09199134189896385]",20,39
598,"[0.30426304878922605, 0.09199134189896385]",20,39
599,"[0.29859814043148786, 0.0930735929167999]",20,39
600,"[0.2928511319604434, 0.0930735929167999]",20,40
601,"[0.28700149832953614, 0.09415584424223021]",21,42
602,"[0.2810697645853227, 0.09415584424223021]",21,42
603,"[0.275055930713219, 0.09523809526006626]",22,42
604,"[0.2689599967132251, 0.09523809526006626]",22,43
605,"[0.2627819625999249, 0.09523809526006626]",23,44
606,"[0.2565218283733185, 0.09523809526006626]",23,44
607,"[0.24987171856840146, 0.09740259744953549]",23,45
608,"[0.24217483220580402, 0.09848484846737154]",23,45
609,"[0.23443689579384538, 0.09956709948520759]",24,47
610,"[0.22665790931794164, 0.10064935050304365]",24,46
611,"[0.2188173477607042, 0.10064935050304365]",24,47
612,"[0.21095626117149416, 0.10173160182847395]",25,49
613,"[0.20305412450375515, 0.10281385284631]",25,48
614,"[0.19494673754545847, 0.10497835503577924]",25,49
615,"[0.18817347756329003, 0.10497835503577924]",26,52
616,"[0.1814002175665377, 0.10606060605361528]",25,49
617,"[0.17462695758436927, 0.10606060605361528]",26,51
618,"[0.16785369758761695, 0.1071428573790456]",26,51
619,"[0.16108043760544855, 0.10822510839688164]",26,51
620,"[0.15428665257672367, 0.1093073594147177]",27,53
621,"[0.14751339257997134, 0.11038961027875661]",28,55
622,"[0.14063750743794018, 0.11038961027875661]",28,54
623,"[0.1338026723598541, 0.11147186129659267]",28,54
624,"[0.12692678721782294, 0.11255411262202297]",28,55
625,"[0.12003037704381923, 0.11363636363985903]",28,55
626,"[0.11313396686981553, 0.11471861465769508]",28,55
627,"[0.10621703167842318, 0.11580086582932826]",28,55
628,"[0.09927957144047438, 0.11580086582932826]",29,57
629,"[0.09234211120252557, 0.1168831168471643]",30,58
630,"[0.08528150078732538, 0.11904761919043066]",30,59
631,"[0.0772151638929738, 0.12012987020826672]",30,59
632,"[0.06910777693467711, 0.12121212122610277]",30,59
633,"[0.06097986494440788, 0.12229437224393883]",30,59
634,"[0.05281090290477746, 0.12229437224393883]",31,62
635,"[0.04460089078661803, 0.123376623415572]",30,62
636,"[0.03637035365106997, 0.12445887443340806]",31,62
637,"[0.031177520984948665, 0.8993506491893621]",30,59
638,"[0.04148108618930109, 0.8950216449642208]",30,59
639,"[0.051723076297735864, 0.8906926404314852]",30,58
640,"[0.061903491310252995, 0.8863636363601409]",30,59
641,"[0.07204285625882503, 0.8820346318274054]",30,58
642,"[0.08214117115803589, 0.877705627602264]",29,57
643,"[0.09215738592935654, 0.8744588742411616]",29,57
644,"[0.10211202561934346, 0.8712121210338564]",28,55
645,"[0.11200509021341275, 0.8679653678265511]",28,55
646,"[0.12191867983945456, 0.8647186147730429]",28,55
647,"[0.13185279448288503, 0.8603896102403074]",28,54
648,"[0.1417869091263155, 0.8571428571867992]",28,55
649,"[0.15174154881630242, 0.8538961039794939]",28,54
650,"[0.1617167135382619, 0.8506493503107972]",26,52
651,"[0.17171240327761, 0.8474025974110863]",27,52
652,"[0.18158494283970672, 0.8463203463932502]",26,51
653,"[0.1915601075470823, 0.8430735930321478]",26,51
654,"[0.20151474723706922, 0.8409090908426785]",25,49
655,"[0.21142833686311105, 0.8387445884994121]",25,49
656,"[0.22130087642520777, 0.83658008646374]",25,49
657,"[0.2311323659233594, 0.8344155842742709]",24,47
658,"[0.24092280535756594, 0.8333333332564348]",24,47
659,"[0.25069271977438384, 0.8322510822385987]",24,47
660,"[0.2604010590952841, 0.8311688309131684]",23,45
661,"[0.27154615053759146, 0.8279220777058631]",23,45
662,"[0.2826091418520086, 0.825757575670191]",23,45
663,"[0.3044272490304225, 0.8214285714450497]",22,43
664,"[0.3152028899263918, 0.8203463201196194]",21,42
665,"[0.32587590566249836, 0.8192640691017833]",21,42
666,"[0.33646682128529865, 0.816017315894478]",20,39
667,"[0.34576466001049966, 0.814935064876642]",20,39
668,"[0.3546930481747787, 0.8138528138588059]",20,39
669,"[0.36329303585666484, 0.8127705625333757]",20,38
670,"[0.3715235729922129, 0.8116883115155396]",19,37
671,"[0.386958395766769, 0.8095238093260704]",19,37
672,"[0.3941626813911931, 0.8084415583082343]",18,34
673,"[0.40097699143730664, 0.8084415583082343]",18,34
674,"[0.4073808008877209, 0.8073593072903983]",17,33
675,"[0.41359988506496614, 0.805194805100929]",17,33
676,"[0.419654768986431, 0.804112554083093]",17,33
677,"[0.42550440261733824, 0.804112554083093]",16,32
678,"[0.43118983600704897, 0.8030303030652569]",16,31
679,"[0.4366905441235907, 0.8030303030652569]",15,29
680,"[0.442027051984352, 0.8030303030652569]",15,29
681,"[0.44746618501956, 0.8008658007219905]",15,29
682,"[0.4523921922846221, 0.8008658007219905]",15,28
683,"[0.4574823997908806, 0.7997835497041546]",14,28
684,"[0.4627368075383357, 0.7987012985325214]",14,27
685,"[0.4681554155269872, 0.7976190475146853]",14,27
686,"[0.4737176987394466, 0.7976190475146853]",14,27
687,"[0.4794441821785185, 0.7965367964968493]",14,27
688,"[0.48533486587337077, 0.7954545454790132]",13,26
689,"[0.49231337616068077, 0.7943722941535829]",13,26
690,"[0.4995792368810225, 0.7943722941535829]",13,25
691,"[0.5073171732929812, 0.7932900431357468]",12,23
692,"[0.515506660379168, 0.7922077922717079]",12,23
693,"[0.5241476981249993, 0.7911255409462776]",12,23
694,"[0.5332608115624473, 0.7900432899284415]",11,22
695,"[0.5428254756741236, 0.7889610389106055]",12,22
696,"[0.5528416904454443, 0.7878787877389724]",11,21
697,"[0.5627758050888748, 0.7846320346854642]",11,21
698,"[0.5747829478011096, 0.7835497836676281]",10,20
699,"[0.5869132406905958, 0.7824675323421978]",9,17
700,"[0.5991666837719173, 0.7803030301527286]",9,17
701,"[0.6115227519985177, 0.7781385281170564]",9,17
702,"[0.6239814453703968, 0.7770562767916261]",8,15
703,"[0.6365838139660838, 0.774891774755954]",9,17
704,"[0.6497198333347214, 0.773809523738118]",7,14
705,"[0.6610701750821703, 0.7716450215486488]",7,13
706,"[0.6726257671201769, 0.7694805192053824]",7,14
707,"[0.6843866094633251, 0.7673160173235074]",6,10
708,"[0.6963321770942261, 0.7662337659980771]",6,11
709,"[0.708482995001101, 0.764069263962405]",6,11
710,"[0.7208390632422852, 0.761904761926733]",5,9
711,"[0.7334003817594432, 0.7597402597372637]",4,8
712,"[0.7460027503551302, 0.7575757573939973]",4,7
713,"[0.7590771946424341, 0.7564935063761613]",3,6
714,"[0.7723363641883231, 0.754329004186692]",3,6
715,"[0.7857802590219649, 0.753246753168856]",3,4
716,"[0.7994088791287759, 0.7521645021510199]",2,3
717,"[0.8132632745581171, 0.7510822511331839]",2,4
718,"[0.8272818702432386, 0.7510822511331839]",2,4
719,"[0.8415057162189178, 0.7499999998077536]",2,2
720,"[0.855729562194597, 0.7499999998077536]",2,2
721,"[0.8724574618667523, 0.7499999998077536]",2,2
722,"[0.6936023480606359, 0.03787878777742159]",2,2
723,"[0.684756060009663, 0.03896103879525764]",2,2
724,"[0.6759713470546079, 0.04004329012068795]",2,3
725,"[0.6672482091954705, 0.041125541138524]",2,3
726,"[0.6585661213856941, 0.04220779231015718]",2,3
727,"[0.6500892838810595, 0.04329004332799323]",2,3
728,"[0.6413866710393106, 0.04437229434582928]",2,4
729,"[0.6327866833574245, 0.04545454567125959]",2,4
730,"[0.6242482707714561, 0.04653679668909564]",3,6
731,"[0.6158124833161824, 0.04653679668909564]",3,6
732,"[0.607458796003383, 0.04761904770693169]",4,7
733,"[0.5991872088038899, 0.048701298570970615]",4,6
734,"[0.5909977217177029, 0.048701298570970615]",4,7
735,"[0.5827261345182099, 0.049783549588806666]",5,8
736,"[0.5746803226558308, 0.049783549588806666]",6,11
737,"[0.5666550358108404, 0.050865800914236974]",6,11
738,"[0.5586913240763516, 0.051948051932073025]",6,11
739,"[0.5507891874086125, 0.051948051932073025]",6,11
740,"[0.54290757578743, 0.051948051932073025]",7,13
741,"[0.5350875392475811, 0.051948051932073025]",7,14
742,"[0.5273290778036499, 0.051948051932073025]",7,14
743,"[0.5196321914556364, 0.053030303103706204]",7,14
744,"[0.5110116787417778, 0.054112554121542256]",9,17
745,"[0.5023706409959465, 0.05519480513937831]",9,17
746,"[0.4937090782181428, 0.05627705615721436]",9,17
747,"[0.48500646539097786, 0.05627705615721436]",9,17
748,"[0.47630385254922897, 0.057359307482644666]",10,19
749,"[0.46756018965811896, 0.05627705615721436]",10,20
750,"[0.4590833521534842, 0.057359307482644666]",11,21
751,"[0.4514069908228593, 0.05844155850048072]",11,21
752,"[0.4437716795707634, 0.05844155850048072]",11,22
753,"[0.43619794338541734, 0.05844155850048072]",12,22
754,"[0.42868578231057286, 0.05952380951831677]",12,23
755,"[0.4212351963170621, 0.05952380951831677]",12,23
756,"[0.41382566038749635, 0.05952380951831677]",14,26
757,"[0.40649822458582086, 0.05952380951831677]",14,27
758,"[0.3992323638654791, 0.06060606053615282]",14,27
759,"[0.3920691283050001, 0.06060606053615282]",15,29
760,"[0.38494694279388225, 0.06060606053615282]",15,29
761,"[0.37786580734670955, 0.06060606053615282]",15,29
762,"[0.3708257219634819, 0.06060606053615282]",15,30
763,"[0.36382668664419937, 0.06060606053615282]",17,32
764,"[0.3568687013888619, 0.05952380951831677]",17,33
765,"[0.34995176618288565, 0.05952380951831677]",17,34
766,"[0.3435069066685263, 0.06060606053615282]",18,32
767,"[0.33673364668635786, 0.06060606053615282]",19,34
768,"[0.3300835368814408, 0.05952380951831677]",19,37
769,"[0.32351552718983007, 0.05952380951831677]",19,37
770,"[0.31709119270744324, 0.05952380951831677]",20,38
771,"[0.3107489583529466, 0.05952380951831677]",20,38
772,"[0.3045503992076739, 0.05952380951831677]",20,39
773,"[0.29843394019029135, 0.05952380951831677]",20,39
774,"[0.2921738059636849, 0.05952380951831677]",20,39
775,"[0.28603682189974594, 0.05844155850048072]",20,39
776,"[0.27994088791433597, 0.05844155850048072]",22,42
777,"[0.2738860039782872, 0.057359307482644666]",21,42
778,"[0.2618583362486637, 0.057359307482644666]",22,43
779,"[0.25588555242592126, 0.057359307482644666]",23,44
780,"[0.24995381869629166, 0.057359307482644666]",23,44
781,"[0.24389893474565896, 0.057359307482644666]",23,44
782,"[0.23794667596947291, 0.057359307482644666]",24,46
783,"[0.23199441719328687, 0.05627705615721436]",24,47
784,"[0.2260216333851283, 0.05627705615721436]",24,46
785,"[0.2200077995130246, 0.05627705615721436]",24,47
786,"[0.21397344060894838, 0.05627705615721436]",25,48
787,"[0.2079185566874835, 0.05627705615721436]",25,48
788,"[0.20184314771946216, 0.05627705615721436]",25,49
789,"[0.19578826378341338, 0.05627705615721436]",25,49
790,"[0.18952812955680695, 0.05519480513937831]",26,51
791,"[0.18320642023428285, 0.05519480513937831]",26,52
792,"[0.1704398513973994, 0.054112554121542256]",26,51
793,"[0.16397446686565137, 0.053030303103706204]",26,52
794,"[0.15746803226995826, 0.051948051932073025]",27,53
795,"[0.15092054761032003, 0.051948051932073025]",28,55
796,"[0.14404466246828887, 0.051948051932073025]",28,55
797,"[0.13718930235823026, 0.051948051932073025]",28,55
798,"[0.1302313170883089, 0.053030303103706204]",28,55
799,"[0.12317070667310873, 0.054112554121542256]",28,55
800,"[0.11598694608065717, 0.054112554121542256]",29,57
801,"[0.10872108536031541, 0.054112554121542256]",29,57
802,"[0.10133207446272227, 0.05519480513937831]",29,57
803,"[0.0938404384198503, 0.05519480513937831]",29,58
804,"[0.08612302703986421, 0.05627705615721436]",30,58
805,"[0.07754356437536675, 0.05844155850048072]",30,60
806,"[0.06890252662953554, 0.05952380951831677]",30,59
807,"[0.060179388770398044, 0.061688311707786]",30,59
808,"[0.05135362575139782, 0.06277056272562205]",31,60
809,"[0.042466287636479944, 0.06493506506888841]",30,59
810,"[0.03349684940825578, 0.06601731608672447]",30,60
811,"[0.016112148771314536, 0.8820346318274054]",30,60
812,"[0.026374663911721864, 0.877705627602264]",30,60
813,"[0.03663717903754528, 0.8733766233771227]",30,58
814,"[0.0468996941779526, 0.8690476189981843]",30,59
815,"[0.05716220931835993, 0.8647186147730429]",30,59
816,"[0.06742472445876725, 0.8603896102403074]",30,59
817,"[0.07641468771896397, 0.8571428571867992]",29,58
818,"[0.08538412594718812, 0.8538961039794939]",30,59
819,"[0.09437408920738483, 0.8495670994467583]",28,55
820,"[0.10334352743560898, 0.8463203463932502]",29,58
821,"[0.12130292892402986, 0.8387445884994121]",28,55
822,"[0.13029289218422657, 0.835497835445904]",28,54
823,"[0.13924180538047817, 0.8333333332564348]",28,55
824,"[0.14829334373659253, 0.8290043287236992]",27,54
825,"[0.1573654071100955, 0.825757575670191]",27,53
826,"[0.16643747049818242, 0.8225108224628858]",26,51
827,"[0.17550953387168539, 0.8192640691017833]",26,51
828,"[0.20276677408530727, 0.8095238093260704]",25,49
829,"[0.21187988752275538, 0.8062770561187651]",25,48
830,"[0.22097247594281483, 0.8030303030652569]",25,49
831,"[0.23014716446159664, 0.8008658007219905]",24,48
832,"[0.23934237802693492, 0.7976190475146853]",24,48
833,"[0.2485786416562183, 0.7943722941535829]",24,48
834,"[0.2578764803668354, 0.7922077922717079]",24,47
835,"[0.26719484410942507, 0.7889610389106055]",24,46
836,"[0.27657478294793236, 0.7857142857033002]",23,45
837,"[0.2859957718503848, 0.7824675323421978]",23,44
838,"[0.29541676073825324, 0.7803030301527286]",22,44
839,"[0.3048993247220394, 0.7770562767916261]",22,43
840,"[0.3144024137377981, 0.774891774755954]",22,42
841,"[0.32394655281750184, 0.7716450215486488]",20,39
842,"[0.3335317419611507, 0.7694805192053824]",21,42
843,"[0.34313745613677216, 0.7662337659980771]",20,39
844,"[0.3528047453937273, 0.764069263962405]",20,39
845,"[0.36269780997321266, 0.7629870129445689]",20,39
846,"[0.37242667432608545, 0.7608225107550998]",19,37
847,"[0.38223763880684847, 0.7597402597372637]",19,37
848,"[0.39213070340091777, 0.7575757573939973]",18,34
849,"[0.40208534307632077, 0.7564935063761613]",18,34
850,"[0.4121015578476414, 0.754329004186692]",17,34
851,"[0.4221998727468523, 0.753246753168856]",17,34
852,"[0.4323802877593694, 0.7521645021510199]",17,33
853,"[0.4426633279317493, 0.7499999998077536]",16,30
854,"[0.4529668931215178, 0.7499999998077536]",15,30
855,"[0.46341413353509414, 0.7489177489437147]",15,29
856,"[0.47400504915789443, 0.7478354976182844]",15,29
857,"[0.48471911495794606, 0.7478354976182844]",14,27
858,"[0.4955973809991942, 0.7467532466004483]",14,27
859,"[0.5066193222642502, 0.7467532466004483]",13,26
860,"[0.5177644137065576, 0.7467532466004483]",12,23
861,"[0.5291968555673128, 0.7467532466004483]",12,22
862,"[0.5405471973001778, 0.7467532466004483]",12,22
863,"[0.5520412142568506, 0.7467532466004483]",11,22
864,"[0.5636994314547199, 0.7467532466004483]",11,21
865,"[0.5755013238618132, 0.7467532466004483]",10,20
866,"[0.5874674165101029, 0.7467532466004483]",10,19
867,"[0.5995771843822004, 0.7467532466004483]",9,17
868,"[0.6118511524809106, 0.7467532466004483]",9,17
869,"[0.6240019704023694, 0.7489177489437147]",9,16
870,"[0.64871410685557, 0.7489177489437147]",7,14
871,"[0.6610291250182252, 0.7489177489437147]",7,13
872,"[0.6732825680849628, 0.7499999998077536]",6,11
873,"[0.6855154861343118, 0.7510822511331839]",6,11
874,"[0.6977073541197156, 0.7521645021510199]",7,13
875,"[0.7098581720411743, 0.753246753168856]",6,11
876,"[0.7221731902038295, 0.754329004186692]",4,8
877,"[0.7461464255643541, 0.7564935063761613]",4,7
878,"[0.7582767184538404, 0.7575757573939973]",4,6
879,"[0.7704891114712167, 0.7597402597372637]",3,6
880,"[0.7827836046018994, 0.7608225107550998]",2,3
881,"[0.7951601978604723, 0.7629870129445689]",3,4
882,"[0.8076188912323514, 0.764069263962405]",2,3
883,"[0.8198723343136729, 0.765151514980241]",2,4
884,"[0.8321668274443556, 0.765151514980241]",2,4
885,"[0.8445023706389834, 0.7662337659980771]",2,2
886,"[0.8568584388655837, 0.7673160173235074]",2,2
887,"[0.679460602198263, 0.05952380951831677]",2,2
888,"[0.6702653886475086, 0.06060606053615282]",2,2
889,"[0.661131750163504, 0.06060606053615282]",2,2
890,"[0.6521007368539461, 0.06060606053615282]",2,3
891,"[0.6431518236431106, 0.061688311707786]",2,3
892,"[0.6342850105747492, 0.06277056272562205]",3,4
893,"[0.6255002976196941, 0.06385281405105236]",3,4
894,"[0.6167976847779453, 0.06493506506888841]",3,6
895,"[0.6082182221280317, 0.06601731608672447]",4,7
896,"[0.5998850598326209, 0.06601731608672447]",4,7
897,"[0.5916134726331277, 0.06709956695076338]",5,9
898,"[0.5834445105789133, 0.06709956695076338]",5,9
899,"[0.5753576486525892, 0.06818181796859943]",6,11
900,"[0.5673528868395714, 0.06926406929402974]",6,11
901,"[0.5594097001224712, 0.0703463203118658]",6,11
902,"[0.5515691385652337, 0.07142857132970185]",7,13
903,"[0.5439133022665813, 0.07251082250133503]",7,13
904,"[0.5351901644074438, 0.07251082250133503]",7,14
905,"[0.5265901767255577, 0.07359307351917108]",7,14
906,"[0.5181133392209231, 0.07467532484460139]",8,14
907,"[0.5097391268615671, 0.07575757586243743]",9,17
908,"[0.49336015270377725, 0.0790043289159456]",9,17
909,"[0.48535539090534335, 0.0790043289159456]",9,17
910,"[0.47860265594056356, 0.08008658008757877]",10,19
911,"[0.47184992097578377, 0.08116883110541483]",11,20
912,"[0.4650971860255879, 0.08225108212325087]",11,21
913,"[0.4583444510608081, 0.08333333344868118]",11,22
914,"[0.4516122411280009, 0.08441558446651723]",11,22
915,"[0.4448595061632211, 0.08441558446651723]",12,22
916,"[0.4381272962449978, 0.08549783563815042]",12,23
917,"[0.43096406066993487, 0.08766233767382252]",12,26
918,"[0.42248722316530013, 0.08766233767382252]",14,26
919,"[0.41372303524221754, 0.08874458869165856]",14,26
920,"[0.4046509718541306, 0.08982683970949462]",14,27
921,"[0.39527103301562333, 0.0909090908811278]",15,29
922,"[0.3856037437732521, 0.0930735929167999]",15,29
923,"[0.3756491040832652, 0.09415584424223021]",15,29
924,"[0.36514028858835507, 0.09415584424223021]",16,31
925,"[0.35584244986315405, 0.09523809526006626]",16,31
926,"[0.34654461115253693, 0.09632034643169944]",17,32
927,"[0.3372672974738924, 0.09740259744953549]",18,34
928,"[0.32796945876327527, 0.09848484846737154]",17,34
929,"[0.31871267010201937, 0.09956709948520759]",19,37
930,"[0.30945588145534736, 0.10064935050304365]",19,38
931,"[0.3001990927940914, 0.10173160182847395]",19,38
932,"[0.29083967898755664, 0.10389610386414605]",20,39
933,"[0.2817881406460262, 0.10389610386414605]",20,39
934,"[0.2726750271939942, 0.10497835503577924]",20,39
935,"[0.26345928861126733, 0.10497835503577924]",22,44
936,"[0.25418197491803884, 0.10606060605361528]",22,42
937,"[0.24484308614347663, 0.1071428573790456]",22,44
938,"[0.23542209725560814, 0.1071428573790456]",23,46
939,"[0.2259395332572381, 0.10822510839688164]",23,45
940,"[0.21645696927345195, 0.1093073594147177]",24,46
941,"[0.20685125511241445, 0.1093073594147177]",25,46
942,"[0.19712239075954166, 0.11038961027875661]",24,47
943,"[0.18729090126139, 0.11038961027875661]",25,49
944,"[0.1773362615714031, 0.11147186129659267]",25,49
945,"[0.1672584717041648, 0.11147186129659267]",26,51
946,"[0.15707805669164765, 0.11147186129659267]",26,51
947,"[0.14677449150187916, 0.11147186129659267]",27,52
948,"[0.1365119763614718, 0.11147186129659267]",28,54
949,"[0.12583896061078134, 0.11255411262202297]",28,55
950,"[0.1150838447467846, 0.11363636363985903]",28,55
951,"[0.10426715380145411, 0.11363636363985903]",28,55
952,"[0.09334783769626087, 0.11471861465769508]",29,57
953,"[0.08236694649515, 0.11580086582932826]",30,59
954,"[0.07130395518073285, 0.1168831168471643]",29,57
955,"[0.0601588637384255, 0.11796536786500036]",29,58
956,"[0.0490753473920358, 0.11904761919043066]",30,60
957,"[0.02653886415291834, 0.12445887443340806]",30,59
958,"[0.018575152403845583, 0.9166666665513188]",30,60
959,"[0.028427166933969763, 0.9123376620185832]",30,60
960,"[0.038258656432121396, 0.9080086581010361]",30,58
961,"[0.04809014593027303, 0.9036796535683006]",30,58
962,"[0.05792163544300857, 0.8993506491893621]",29,57
963,"[0.06785575008643904, 0.8961038959820569]",30,58
964,"[0.0778719648577597, 0.8928571426209544]",29,57
965,"[0.08792922969302545, 0.8885281383958131]",29,57
966,"[0.09804806962420885, 0.8852813851885077]",29,56
967,"[0.10822848463672598, 0.8820346318274054]",28,55
968,"[0.11844994971318822, 0.8787878786201001]",28,55
969,"[0.12873298988556808, 0.8755411255665919]",28,55
970,"[0.1390776051392817, 0.8722943720516924]",28,55
971,"[0.14956589561680314, 0.8690476189981843]",27,54
972,"[0.1616756634743168, 0.865800865790879]",28,55
973,"[0.17397015660499948, 0.8625541124297765]",26,51
974,"[0.18644937500885117, 0.8603896102403074]",26,52
975,"[0.19909279366848326, 0.8571428571867992]",26,51
976,"[0.2119004125547279, 0.8549783548435328]",25,49
977,"[0.22491328174611414, 0.8538961039794939]",25,49
978,"[0.2378851008881392, 0.8517316016362275]",24,48
979,"[0.2495022680220634, 0.8495670994467583]",24,47
980,"[0.2612220603012665, 0.8463203463932502]",24,46
981,"[0.2730034276763872, 0.8441558440499838]",23,44
982,"[0.28488742021137065, 0.8430735930321478]",23,44
983,"[0.2968329878276878, 0.8409090908426785]",22,43
984,"[0.3088401305399226, 0.8398268395172482]",22,43
985,"[0.3328133659004472, 0.83658008646374]",21,42
986,"[0.34670881139373344, 0.8344155842742709]",20,39
987,"[0.37472547771742004, 0.8311688309131684]",20,39
988,"[0.38882617351584786, 0.8290043287236992]",19,38
989,"[0.40300896944216585, 0.826839826688027]",19,34
990,"[0.41725334044981766, 0.825757575670191]",18,34
991,"[0.4314771864254968, 0.8246753246523549]",17,34
992,"[0.44407955502118385, 0.8225108224628858]",17,32
993,"[0.45666139857031435, 0.8203463201196194]",17,32
994,"[0.4692432421340288, 0.8192640691017833]",15,30
995,"[0.48182508569774324, 0.8170995669123141]",15,28
996,"[0.4944069292468738, 0.816017315894478]",14,27
997,"[0.5069887728105882, 0.814935064876642]",14,26
998,"[0.5195500913423301, 0.8138528138588059]",13,26
999,"[0.5323987602925199, 0.8116883115155396]",13,26
1000,"[0.545001128873623, 0.8106060606515006]",12,23
1001,"[0.5575829724373373, 0.8095238093260704]",12,22
