index,unit1_rgb,unit1_beam_32,unit1_beam_64
2135,../../../Scenario5/unit1/camera_data/image_BS1_9317_03_39_54.jpg,3,5
1119,../../../Scenario5/unit1/camera_data/image_BS1_4589_03_29_45.jpg,26,52
465,../../../Scenario5/unit1/camera_data/image_BS1_2269_03_24_48.jpg,23,45
1153,../../../Scenario5/unit1/camera_data/image_BS1_4624_03_29_49.jpg,14,26
407,../../../Scenario5/unit1/camera_data/image_BS1_2023_03_24_17.jpg,11,21
850,../../../Scenario5/unit1/camera_data/image_BS1_3638_03_27_43.jpg,17,34
304,../../../Scenario5/unit1/camera_data/image_BS1_1056_03_22_13.jpg,6,11
1517,../../../Scenario5/unit1/camera_data/image_BS1_5956_03_32_40.jpg,29,57
404,../../../Scenario5/unit1/camera_data/image_BS1_2020_03_24_17.jpg,9,17
227,../../../Scenario5/unit1/camera_data/image_BS1_686_03_21_25.jpg,31,61
2107,../../../Scenario5/unit1/camera_data/image_BS1_9287_03_39_50.jpg,16,31
1267,../../../Scenario5/unit1/camera_data/image_BS1_4873_03_30_21.jpg,22,43
1197,../../../Scenario5/unit1/camera_data/image_BS1_4802_03_30_12.jpg,6,10
858,../../../Scenario5/unit1/camera_data/image_BS1_3646_03_27_44.jpg,14,27
761,../../../Scenario5/unit1/camera_data/image_BS1_3353_03_27_07.jpg,15,29
1033,../../../Scenario5/unit1/camera_data/image_BS1_4316_03_29_10.jpg,3,6
624,../../../Scenario5/unit1/camera_data/image_BS1_2618_03_25_33.jpg,28,55
371,../../../Scenario5/unit1/camera_data/image_BS1_1305_03_22_45.jpg,25,49
182,../../../Scenario5/unit1/camera_data/image_BS1_641_03_21_20.jpg,18,34
298,../../../Scenario5/unit1/camera_data/image_BS1_1050_03_22_12.jpg,8,14
415,../../../Scenario5/unit1/camera_data/image_BS1_2031_03_24_18.jpg,16,31
281,../../../Scenario5/unit1/camera_data/image_BS1_1033_03_22_10.jpg,15,29
859,../../../Scenario5/unit1/camera_data/image_BS1_3647_03_27_44.jpg,13,26
919,../../../Scenario5/unit1/camera_data/image_BS1_3895_03_28_16.jpg,14,26
1273,../../../Scenario5/unit1/camera_data/image_BS1_4879_03_30_22.jpg,23,45
271,../../../Scenario5/unit1/camera_data/image_BS1_1023_03_22_09.jpg,19,37
1735,../../../Scenario5/unit1/camera_data/image_BS1_6841_03_34_33.jpg,11,21
1858,../../../Scenario5/unit1/camera_data/image_BS1_7452_03_35_52.jpg,2,3
326,../../../Scenario5/unit1/camera_data/image_BS1_1260_03_22_40.jpg,2,4
1168,../../../Scenario5/unit1/camera_data/image_BS1_4639_03_29_51.jpg,7,14
1359,../../../Scenario5/unit1/camera_data/image_BS1_5152_03_30_57.jpg,7,13
703,../../../Scenario5/unit1/camera_data/image_BS1_2873_03_26_05.jpg,9,17
1536,../../../Scenario5/unit1/camera_data/image_BS1_6230_03_33_15.jpg,28,55
1308,../../../Scenario5/unit1/camera_data/image_BS1_5100_03_30_50.jpg,26,51
956,../../../Scenario5/unit1/camera_data/image_BS1_3932_03_28_21.jpg,30,60
1801,../../../Scenario5/unit1/camera_data/image_BS1_7045_03_35_00.jpg,30,59
758,../../../Scenario5/unit1/camera_data/image_BS1_3350_03_27_07.jpg,14,27
762,../../../Scenario5/unit1/camera_data/image_BS1_3354_03_27_07.jpg,15,30
903,../../../Scenario5/unit1/camera_data/image_BS1_3878_03_28_14.jpg,7,13
726,../../../Scenario5/unit1/camera_data/image_BS1_3318_03_27_02.jpg,2,3
1163,../../../Scenario5/unit1/camera_data/image_BS1_4634_03_29_51.jpg,9,17
1545,../../../Scenario5/unit1/camera_data/image_BS1_6240_03_33_16.jpg,24,46
522,../../../Scenario5/unit1/camera_data/image_BS1_2516_03_25_20.jpg,3,6
342,../../../Scenario5/unit1/camera_data/image_BS1_1276_03_22_42.jpg,9,17
269,../../../Scenario5/unit1/camera_data/image_BS1_1021_03_22_09.jpg,19,37
1862,../../../Scenario5/unit1/camera_data/image_BS1_7807_03_36_37.jpg,2,2
55,../../../Scenario5/unit1/camera_data/image_BS1_315_03_20_38.jpg,18,34
1408,../../../Scenario5/unit1/camera_data/image_BS1_5361_03_31_24.jpg,14,27
1797,../../../Scenario5/unit1/camera_data/image_BS1_7041_03_34_59.jpg,27,54
1530,../../../Scenario5/unit1/camera_data/image_BS1_6224_03_33_14.jpg,30,59
1589,../../../Scenario5/unit1/camera_data/image_BS1_6285_03_33_22.jpg,4,8
2129,../../../Scenario5/unit1/camera_data/image_BS1_9311_03_39_53.jpg,4,7
2037,../../../Scenario5/unit1/camera_data/image_BS1_8594_03_38_19.jpg,9,17
141,../../../Scenario5/unit1/camera_data/image_BS1_600_03_21_14.jpg,8,16
2240,../../../Scenario5/unit1/camera_data/image_BS1_9864_03_41_05.jpg,26,52
162,../../../Scenario5/unit1/camera_data/image_BS1_621_03_21_17.jpg,12,23
433,../../../Scenario5/unit1/camera_data/image_BS1_2049_03_24_20.jpg,27,53
2106,../../../Scenario5/unit1/camera_data/image_BS1_9286_03_39_50.jpg,17,33
686,../../../Scenario5/unit1/camera_data/image_BS1_2856_03_26_03.jpg,14,27
944,../../../Scenario5/unit1/camera_data/image_BS1_3920_03_28_19.jpg,25,49
1222,../../../Scenario5/unit1/camera_data/image_BS1_4827_03_30_15.jpg,14,26
1521,../../../Scenario5/unit1/camera_data/image_BS1_5960_03_32_40.jpg,30,59
1460,../../../Scenario5/unit1/camera_data/image_BS1_5896_03_32_32.jpg,4,6
1398,../../../Scenario5/unit1/camera_data/image_BS1_5351_03_31_22.jpg,9,17
847,../../../Scenario5/unit1/camera_data/image_BS1_3635_03_27_43.jpg,19,37
1234,../../../Scenario5/unit1/camera_data/image_BS1_4840_03_30_17.jpg,16,31
485,../../../Scenario5/unit1/camera_data/image_BS1_2290_03_24_51.jpg,12,23
1211,../../../Scenario5/unit1/camera_data/image_BS1_4816_03_30_14.jpg,11,21
448,../../../Scenario5/unit1/camera_data/image_BS1_2252_03_24_46.jpg,29,60
1136,../../../Scenario5/unit1/camera_data/image_BS1_4607_03_29_47.jpg,20,39
1248,../../../Scenario5/unit1/camera_data/image_BS1_4854_03_30_19.jpg,19,36
1287,../../../Scenario5/unit1/camera_data/image_BS1_4894_03_30_24.jpg,28,56
2068,../../../Scenario5/unit1/camera_data/image_BS1_8626_03_38_23.jpg,25,49
25,../../../Scenario5/unit1/camera_data/image_BS1_284_03_20_34.jpg,25,49
1715,../../../Scenario5/unit1/camera_data/image_BS1_6821_03_34_31.jpg,22,43
1981,../../../Scenario5/unit1/camera_data/image_BS1_8097_03_37_15.jpg,15,29
2067,../../../Scenario5/unit1/camera_data/image_BS1_8625_03_38_23.jpg,24,46
633,../../../Scenario5/unit1/camera_data/image_BS1_2627_03_25_34.jpg,30,59
1370,../../../Scenario5/unit1/camera_data/image_BS1_5163_03_30_58.jpg,4,6
937,../../../Scenario5/unit1/camera_data/image_BS1_3913_03_28_18.jpg,22,44
1105,../../../Scenario5/unit1/camera_data/image_BS1_4575_03_29_43.jpg,30,59
1465,../../../Scenario5/unit1/camera_data/image_BS1_5902_03_32_33.jpg,6,11
853,../../../Scenario5/unit1/camera_data/image_BS1_3641_03_27_44.jpg,16,30
1815,../../../Scenario5/unit1/camera_data/image_BS1_7406_03_35_46.jpg,27,54
577,../../../Scenario5/unit1/camera_data/image_BS1_2571_03_25_27.jpg,15,29
2163,../../../Scenario5/unit1/camera_data/image_BS1_9486_03_40_16.jpg,9,17
2231,../../../Scenario5/unit1/camera_data/image_BS1_9855_03_41_03.jpg,28,55
469,../../../Scenario5/unit1/camera_data/image_BS1_2274_03_24_49.jpg,20,42
803,../../../Scenario5/unit1/camera_data/image_BS1_3397_03_27_12.jpg,29,58
1691,../../../Scenario5/unit1/camera_data/image_BS1_6560_03_33_57.jpg,30,62
178,../../../Scenario5/unit1/camera_data/image_BS1_637_03_21_19.jpg,17,33
401,../../../Scenario5/unit1/camera_data/image_BS1_2017_03_24_16.jpg,7,14
2025,../../../Scenario5/unit1/camera_data/image_BS1_8582_03_38_18.jpg,4,7
1484,../../../Scenario5/unit1/camera_data/image_BS1_5921_03_32_35.jpg,14,27
4,../../../Scenario5/unit1/camera_data/image_BS1_262_03_20_31.jpg,30,59
1240,../../../Scenario5/unit1/camera_data/image_BS1_4846_03_30_18.jpg,17,33
1349,../../../Scenario5/unit1/camera_data/image_BS1_5142_03_30_56.jpg,11,21
590,../../../Scenario5/unit1/camera_data/image_BS1_2584_03_25_28.jpg,19,34
1551,../../../Scenario5/unit1/camera_data/image_BS1_6247_03_33_17.jpg,22,43
1266,../../../Scenario5/unit1/camera_data/image_BS1_4872_03_30_21.jpg,22,43
1453,../../../Scenario5/unit1/camera_data/image_BS1_5889_03_32_31.jpg,2,3
821,../../../Scenario5/unit1/camera_data/image_BS1_3607_03_27_39.jpg,28,55
2054,../../../Scenario5/unit1/camera_data/image_BS1_8612_03_38_22.jpg,19,37
1054,../../../Scenario5/unit1/camera_data/image_BS1_4338_03_29_12.jpg,13,26
928,../../../Scenario5/unit1/camera_data/image_BS1_3904_03_28_17.jpg,17,34
1207,../../../Scenario5/unit1/camera_data/image_BS1_4812_03_30_13.jpg,9,17
2059,../../../Scenario5/unit1/camera_data/image_BS1_8617_03_38_22.jpg,20,39
1269,../../../Scenario5/unit1/camera_data/image_BS1_4875_03_30_21.jpg,22,44
746,../../../Scenario5/unit1/camera_data/image_BS1_3338_03_27_05.jpg,9,17
2196,../../../Scenario5/unit1/camera_data/image_BS1_9520_03_40_20.jpg,21,42
611,../../../Scenario5/unit1/camera_data/image_BS1_2605_03_25_31.jpg,24,47
276,../../../Scenario5/unit1/camera_data/image_BS1_1028_03_22_10.jpg,17,34
2144,../../../Scenario5/unit1/camera_data/image_BS1_9467_03_40_13.jpg,4,6
1210,../../../Scenario5/unit1/camera_data/image_BS1_4815_03_30_14.jpg,11,20
1365,../../../Scenario5/unit1/camera_data/image_BS1_5158_03_30_58.jpg,4,7
894,../../../Scenario5/unit1/camera_data/image_BS1_3869_03_28_12.jpg,3,6
9,../../../Scenario5/unit1/camera_data/image_BS1_268_03_20_32.jpg,28,55
1013,../../../Scenario5/unit1/camera_data/image_BS1_4126_03_28_45.jpg,6,11
1778,../../../Scenario5/unit1/camera_data/image_BS1_7022_03_34_57.jpg,14,27
49,../../../Scenario5/unit1/camera_data/image_BS1_309_03_20_37.jpg,20,38
1724,../../../Scenario5/unit1/camera_data/image_BS1_6830_03_34_32.jpg,18,34
1776,../../../Scenario5/unit1/camera_data/image_BS1_7020_03_34_56.jpg,13,26
2098,../../../Scenario5/unit1/camera_data/image_BS1_9277_03_39_49.jpg,22,42
1403,../../../Scenario5/unit1/camera_data/image_BS1_5356_03_31_23.jpg,12,22
1674,../../../Scenario5/unit1/camera_data/image_BS1_6542_03_33_55.jpg,26,51
187,../../../Scenario5/unit1/camera_data/image_BS1_646_03_21_20.jpg,20,39
1331,../../../Scenario5/unit1/camera_data/image_BS1_5123_03_30_53.jpg,20,38
2042,../../../Scenario5/unit1/camera_data/image_BS1_8599_03_38_20.jpg,12,22
765,../../../Scenario5/unit1/camera_data/image_BS1_3357_03_27_07.jpg,17,34
2075,../../../Scenario5/unit1/camera_data/image_BS1_8633_03_38_24.jpg,27,54
1074,../../../Scenario5/unit1/camera_data/image_BS1_4358_03_29_15.jpg,23,45
2136,../../../Scenario5/unit1/camera_data/image_BS1_9318_03_39_54.jpg,3,2
302,../../../Scenario5/unit1/camera_data/image_BS1_1054_03_22_13.jpg,7,14
1250,../../../Scenario5/unit1/camera_data/image_BS1_4856_03_30_19.jpg,19,37
881,../../../Scenario5/unit1/camera_data/image_BS1_3671_03_27_47.jpg,3,4
1886,../../../Scenario5/unit1/camera_data/image_BS1_7831_03_36_41.jpg,12,22
120,../../../Scenario5/unit1/camera_data/image_BS1_579_03_21_12.jpg,4,7
2272,../../../Scenario5/unit1/camera_data/image_BS1_9897_03_41_09.jpg,14,27
354,../../../Scenario5/unit1/camera_data/image_BS1_1288_03_22_43.jpg,15,29
2023,../../../Scenario5/unit1/camera_data/image_BS1_8580_03_38_17.jpg,3,6
1012,../../../Scenario5/unit1/camera_data/image_BS1_4125_03_28_45.jpg,6,11
681,../../../Scenario5/unit1/camera_data/image_BS1_2851_03_26_03.jpg,15,29
1354,../../../Scenario5/unit1/camera_data/image_BS1_5147_03_30_56.jpg,9,16
1564,../../../Scenario5/unit1/camera_data/image_BS1_6260_03_33_19.jpg,17,33
1537,../../../Scenario5/unit1/camera_data/image_BS1_6231_03_33_15.jpg,27,54
1730,../../../Scenario5/unit1/camera_data/image_BS1_6836_03_34_33.jpg,14,27
2084,../../../Scenario5/unit1/camera_data/image_BS1_9262_03_39_47.jpg,29,58
1949,../../../Scenario5/unit1/camera_data/image_BS1_8065_03_37_10.jpg,26,51
367,../../../Scenario5/unit1/camera_data/image_BS1_1301_03_22_45.jpg,22,43
486,../../../Scenario5/unit1/camera_data/image_BS1_2291_03_24_51.jpg,12,22
1407,../../../Scenario5/unit1/camera_data/image_BS1_5360_03_31_23.jpg,14,26
871,../../../Scenario5/unit1/camera_data/image_BS1_3660_03_27_46.jpg,7,13
892,../../../Scenario5/unit1/camera_data/image_BS1_3867_03_28_12.jpg,3,4
364,../../../Scenario5/unit1/camera_data/image_BS1_1298_03_22_44.jpg,20,39
1021,../../../Scenario5/unit1/camera_data/image_BS1_4135_03_28_47.jpg,2,3
1374,../../../Scenario5/unit1/camera_data/image_BS1_5167_03_30_59.jpg,2,3
2119,../../../Scenario5/unit1/camera_data/image_BS1_9300_03_39_52.jpg,9,17
1292,../../../Scenario5/unit1/camera_data/image_BS1_4899_03_30_24.jpg,30,58
1538,../../../Scenario5/unit1/camera_data/image_BS1_6232_03_33_15.jpg,28,54
419,../../../Scenario5/unit1/camera_data/image_BS1_2035_03_24_18.jpg,19,37
997,../../../Scenario5/unit1/camera_data/image_BS1_4109_03_28_43.jpg,14,26
224,../../../Scenario5/unit1/camera_data/image_BS1_683_03_21_25.jpg,30,59
1372,../../../Scenario5/unit1/camera_data/image_BS1_5165_03_30_59.jpg,2,4
914,../../../Scenario5/unit1/camera_data/image_BS1_3890_03_28_15.jpg,11,22
230,../../../Scenario5/unit1/camera_data/image_BS1_981_03_22_04.jpg,30,60
397,../../../Scenario5/unit1/camera_data/image_BS1_2013_03_24_16.jpg,5,9
1451,../../../Scenario5/unit1/camera_data/image_BS1_5887_03_32_31.jpg,2,3
917,../../../Scenario5/unit1/camera_data/image_BS1_3893_03_28_16.jpg,12,26
1988,../../../Scenario5/unit1/camera_data/image_BS1_8104_03_37_15.jpg,12,22
573,../../../Scenario5/unit1/camera_data/image_BS1_2567_03_25_26.jpg,15,29
2035,../../../Scenario5/unit1/camera_data/image_BS1_8592_03_38_19.jpg,9,16
2292,../../../Scenario5/unit1/camera_data/image_BS1_9918_03_41_11.jpg,4,8
1502,../../../Scenario5/unit1/camera_data/image_BS1_5940_03_32_38.jpg,23,44
487,../../../Scenario5/unit1/camera_data/image_BS1_2292_03_24_51.jpg,12,22
1609,../../../Scenario5/unit1/camera_data/image_BS1_6474_03_33_46.jpg,4,7
1202,../../../Scenario5/unit1/camera_data/image_BS1_4807_03_30_13.jpg,8,14
2277,../../../Scenario5/unit1/camera_data/image_BS1_9902_03_41_09.jpg,11,22
1520,../../../Scenario5/unit1/camera_data/image_BS1_5959_03_32_40.jpg,30,60
1678,../../../Scenario5/unit1/camera_data/image_BS1_6546_03_33_56.jpg,27,54
2103,../../../Scenario5/unit1/camera_data/image_BS1_9283_03_39_49.jpg,20,39
1740,../../../Scenario5/unit1/camera_data/image_BS1_6846_03_34_34.jpg,9,17
352,../../../Scenario5/unit1/camera_data/image_BS1_1286_03_22_43.jpg,14,27
1221,../../../Scenario5/unit1/camera_data/image_BS1_4826_03_30_15.jpg,13,26
713,../../../Scenario5/unit1/camera_data/image_BS1_2883_03_26_07.jpg,3,6
1571,../../../Scenario5/unit1/camera_data/image_BS1_6267_03_33_20.jpg,12,23
654,../../../Scenario5/unit1/camera_data/image_BS1_2822_03_25_59.jpg,25,49
614,../../../Scenario5/unit1/camera_data/image_BS1_2608_03_25_32.jpg,25,49
775,../../../Scenario5/unit1/camera_data/image_BS1_3367_03_27_09.jpg,20,39
2009,../../../Scenario5/unit1/camera_data/image_BS1_8125_03_37_18.jpg,3,6
445,../../../Scenario5/unit1/camera_data/image_BS1_2249_03_24_46.jpg,30,60
554,../../../Scenario5/unit1/camera_data/image_BS1_2548_03_25_24.jpg,11,20
556,../../../Scenario5/unit1/camera_data/image_BS1_2550_03_25_24.jpg,11,21
1999,../../../Scenario5/unit1/camera_data/image_BS1_8115_03_37_17.jpg,6,12
1264,../../../Scenario5/unit1/camera_data/image_BS1_4870_03_30_21.jpg,22,42
588,../../../Scenario5/unit1/camera_data/image_BS1_2582_03_25_28.jpg,18,34
1037,../../../Scenario5/unit1/camera_data/image_BS1_4320_03_29_10.jpg,5,9
1605,../../../Scenario5/unit1/camera_data/image_BS1_6470_03_33_46.jpg,2,4
973,../../../Scenario5/unit1/camera_data/image_BS1_4083_03_28_40.jpg,26,51
38,../../../Scenario5/unit1/camera_data/image_BS1_298_03_20_36.jpg,22,42
1274,../../../Scenario5/unit1/camera_data/image_BS1_4880_03_30_22.jpg,24,46
734,../../../Scenario5/unit1/camera_data/image_BS1_3326_03_27_03.jpg,4,7
1827,../../../Scenario5/unit1/camera_data/image_BS1_7418_03_35_48.jpg,21,42
1106,../../../Scenario5/unit1/camera_data/image_BS1_4576_03_29_43.jpg,29,58
953,../../../Scenario5/unit1/camera_data/image_BS1_3929_03_28_20.jpg,30,59
1078,../../../Scenario5/unit1/camera_data/image_BS1_4362_03_29_16.jpg,25,48
373,../../../Scenario5/unit1/camera_data/image_BS1_1307_03_22_45.jpg,26,51
138,../../../Scenario5/unit1/camera_data/image_BS1_597_03_21_14.jpg,7,14
1284,../../../Scenario5/unit1/camera_data/image_BS1_4891_03_30_23.jpg,28,54
1206,../../../Scenario5/unit1/camera_data/image_BS1_4811_03_30_13.jpg,9,17
1627,../../../Scenario5/unit1/camera_data/image_BS1_6494_03_33_49.jpg,12,22
536,../../../Scenario5/unit1/camera_data/image_BS1_2530_03_25_22.jpg,7,13
548,../../../Scenario5/unit1/camera_data/image_BS1_2542_03_25_23.jpg,9,17
1754,../../../Scenario5/unit1/camera_data/image_BS1_6861_03_34_36.jpg,2,3
1001,../../../Scenario5/unit1/camera_data/image_BS1_4113_03_28_44.jpg,12,22
1226,../../../Scenario5/unit1/camera_data/image_BS1_4831_03_30_16.jpg,14,27
613,../../../Scenario5/unit1/camera_data/image_BS1_2607_03_25_31.jpg,25,48
1601,../../../Scenario5/unit1/camera_data/image_BS1_6466_03_33_45.jpg,2,2
1864,../../../Scenario5/unit1/camera_data/image_BS1_7809_03_36_38.jpg,2,3
1409,../../../Scenario5/unit1/camera_data/image_BS1_5362_03_31_24.jpg,15,29
817,../../../Scenario5/unit1/camera_data/image_BS1_3602_03_27_39.jpg,29,58
1576,../../../Scenario5/unit1/camera_data/image_BS1_6272_03_33_20.jpg,11,20
1395,../../../Scenario5/unit1/camera_data/image_BS1_5348_03_31_22.jpg,8,14
2162,../../../Scenario5/unit1/camera_data/image_BS1_9485_03_40_16.jpg,7,13
1347,../../../Scenario5/unit1/camera_data/image_BS1_5140_03_30_55.jpg,11,22
1010,../../../Scenario5/unit1/camera_data/image_BS1_4123_03_28_45.jpg,6,11
1752,../../../Scenario5/unit1/camera_data/image_BS1_6859_03_34_36.jpg,2,4
514,../../../Scenario5/unit1/camera_data/image_BS1_2508_03_25_19.jpg,2,4
68,../../../Scenario5/unit1/camera_data/image_BS1_329_03_20_40.jpg,14,26
538,../../../Scenario5/unit1/camera_data/image_BS1_2532_03_25_22.jpg,7,14
1413,../../../Scenario5/unit1/camera_data/image_BS1_5366_03_31_24.jpg,17,33
1072,../../../Scenario5/unit1/camera_data/image_BS1_4356_03_29_15.jpg,22,43
1069,../../../Scenario5/unit1/camera_data/image_BS1_4353_03_29_14.jpg,21,40
2127,../../../Scenario5/unit1/camera_data/image_BS1_9309_03_39_53.jpg,6,11
310,../../../Scenario5/unit1/camera_data/image_BS1_1062_03_22_14.jpg,4,6
841,../../../Scenario5/unit1/camera_data/image_BS1_3629_03_27_42.jpg,20,39
701,../../../Scenario5/unit1/camera_data/image_BS1_2871_03_26_05.jpg,9,17
1046,../../../Scenario5/unit1/camera_data/image_BS1_4330_03_29_11.jpg,9,17
1196,../../../Scenario5/unit1/camera_data/image_BS1_4801_03_30_12.jpg,6,11
702,../../../Scenario5/unit1/camera_data/image_BS1_2872_03_26_05.jpg,8,15
829,../../../Scenario5/unit1/camera_data/image_BS1_3617_03_27_41.jpg,25,48
126,../../../Scenario5/unit1/camera_data/image_BS1_585_03_21_13.jpg,5,9
1607,../../../Scenario5/unit1/camera_data/image_BS1_6472_03_33_46.jpg,3,6
670,../../../Scenario5/unit1/camera_data/image_BS1_2839_03_26_01.jpg,19,37
1900,../../../Scenario5/unit1/camera_data/image_BS1_7845_03_36_42.jpg,20,39
221,../../../Scenario5/unit1/camera_data/image_BS1_680_03_21_25.jpg,29,58
453,../../../Scenario5/unit1/camera_data/image_BS1_2257_03_24_47.jpg,28,55
150,../../../Scenario5/unit1/camera_data/image_BS1_609_03_21_16.jpg,10,19
1184,../../../Scenario5/unit1/camera_data/image_BS1_4655_03_29_53.jpg,2,3
1247,../../../Scenario5/unit1/camera_data/image_BS1_4853_03_30_19.jpg,19,37
780,../../../Scenario5/unit1/camera_data/image_BS1_3373_03_27_09.jpg,23,44
1704,../../../Scenario5/unit1/camera_data/image_BS1_6810_03_34_29.jpg,26,51
550,../../../Scenario5/unit1/camera_data/image_BS1_2544_03_25_23.jpg,10,19
1018,../../../Scenario5/unit1/camera_data/image_BS1_4132_03_28_46.jpg,4,7
2273,../../../Scenario5/unit1/camera_data/image_BS1_9898_03_41_09.jpg,14,26
628,../../../Scenario5/unit1/camera_data/image_BS1_2622_03_25_33.jpg,29,57
2143,../../../Scenario5/unit1/camera_data/image_BS1_9466_03_40_13.jpg,3,4
1979,../../../Scenario5/unit1/camera_data/image_BS1_8095_03_37_14.jpg,16,32
1415,../../../Scenario5/unit1/camera_data/image_BS1_5368_03_31_25.jpg,17,34
593,../../../Scenario5/unit1/camera_data/image_BS1_2587_03_25_29.jpg,19,38
1364,../../../Scenario5/unit1/camera_data/image_BS1_5157_03_30_58.jpg,4,7
2187,../../../Scenario5/unit1/camera_data/image_BS1_9511_03_40_19.jpg,18,34
265,../../../Scenario5/unit1/camera_data/image_BS1_1017_03_22_08.jpg,20,39
228,../../../Scenario5/unit1/camera_data/image_BS1_687_03_21_26.jpg,31,61
300,../../../Scenario5/unit1/camera_data/image_BS1_1052_03_22_13.jpg,7,13
1882,../../../Scenario5/unit1/camera_data/image_BS1_7827_03_36_40.jpg,10,19
1205,../../../Scenario5/unit1/camera_data/image_BS1_4810_03_30_13.jpg,9,17
1131,../../../Scenario5/unit1/camera_data/image_BS1_4602_03_29_47.jpg,22,43
399,../../../Scenario5/unit1/camera_data/image_BS1_2015_03_24_16.jpg,6,11
2183,../../../Scenario5/unit1/camera_data/image_BS1_9507_03_40_18.jpg,15,29
1339,../../../Scenario5/unit1/camera_data/image_BS1_5131_03_30_54.jpg,15,29
203,../../../Scenario5/unit1/camera_data/image_BS1_662_03_21_22.jpg,24,47
348,../../../Scenario5/unit1/camera_data/image_BS1_1282_03_22_42.jpg,12,23
1006,../../../Scenario5/unit1/camera_data/image_BS1_4118_03_28_44.jpg,9,17
1696,../../../Scenario5/unit1/camera_data/image_BS1_6802_03_34_28.jpg,30,59
855,../../../Scenario5/unit1/camera_data/image_BS1_3643_03_27_44.jpg,15,29
61,../../../Scenario5/unit1/camera_data/image_BS1_321_03_20_39.jpg,15,30
1082,../../../Scenario5/unit1/camera_data/image_BS1_4366_03_29_16.jpg,26,54
1275,../../../Scenario5/unit1/camera_data/image_BS1_4881_03_30_22.jpg,24,46
2134,../../../Scenario5/unit1/camera_data/image_BS1_9316_03_39_54.jpg,2,4
383,../../../Scenario5/unit1/camera_data/image_BS1_1318_03_22_47.jpg,29,57
912,../../../Scenario5/unit1/camera_data/image_BS1_3888_03_28_15.jpg,11,21
1554,../../../Scenario5/unit1/camera_data/image_BS1_6250_03_33_18.jpg,20,39
1104,../../../Scenario5/unit1/camera_data/image_BS1_4574_03_29_43.jpg,30,59
268,../../../Scenario5/unit1/camera_data/image_BS1_1020_03_22_09.jpg,20,38
1180,../../../Scenario5/unit1/camera_data/image_BS1_4651_03_29_53.jpg,3,4
1550,../../../Scenario5/unit1/camera_data/image_BS1_6246_03_33_17.jpg,22,43
1813,../../../Scenario5/unit1/camera_data/image_BS1_7404_03_35_46.jpg,28,55
792,../../../Scenario5/unit1/camera_data/image_BS1_3386_03_27_11.jpg,26,51
99,../../../Scenario5/unit1/camera_data/image_BS1_360_03_20_44.jpg,3,6
183,../../../Scenario5/unit1/camera_data/image_BS1_642_03_21_20.jpg,19,37
261,../../../Scenario5/unit1/camera_data/image_BS1_1013_03_22_08.jpg,22,44
2248,../../../Scenario5/unit1/camera_data/image_BS1_9873_03_41_06.jpg,24,46
159,../../../Scenario5/unit1/camera_data/image_BS1_618_03_21_17.jpg,12,23
2128,../../../Scenario5/unit1/camera_data/image_BS1_9310_03_39_53.jpg,5,8
900,../../../Scenario5/unit1/camera_data/image_BS1_3875_03_28_13.jpg,6,11
2192,../../../Scenario5/unit1/camera_data/image_BS1_9516_03_40_19.jpg,20,38
886,../../../Scenario5/unit1/camera_data/image_BS1_3676_03_27_48.jpg,2,2
651,../../../Scenario5/unit1/camera_data/image_BS1_2819_03_25_58.jpg,27,52
1083,../../../Scenario5/unit1/camera_data/image_BS1_4367_03_29_16.jpg,26,51
1132,../../../Scenario5/unit1/camera_data/image_BS1_4603_03_29_47.jpg,22,42
1885,../../../Scenario5/unit1/camera_data/image_BS1_7830_03_36_40.jpg,11,22
559,../../../Scenario5/unit1/camera_data/image_BS1_2553_03_25_24.jpg,12,22
860,../../../Scenario5/unit1/camera_data/image_BS1_3648_03_27_44.jpg,12,23
83,../../../Scenario5/unit1/camera_data/image_BS1_344_03_20_42.jpg,9,17
1698,../../../Scenario5/unit1/camera_data/image_BS1_6804_03_34_29.jpg,29,57
1580,../../../Scenario5/unit1/camera_data/image_BS1_6276_03_33_21.jpg,9,16
339,../../../Scenario5/unit1/camera_data/image_BS1_1273_03_22_41.jpg,9,17
491,../../../Scenario5/unit1/camera_data/image_BS1_2296_03_24_52.jpg,9,17
105,../../../Scenario5/unit1/camera_data/image_BS1_366_03_20_45.jpg,2,2
2099,../../../Scenario5/unit1/camera_data/image_BS1_9279_03_39_49.jpg,20,40
2047,../../../Scenario5/unit1/camera_data/image_BS1_8605_03_38_21.jpg,15,29
921,../../../Scenario5/unit1/camera_data/image_BS1_3897_03_28_16.jpg,15,29
1231,../../../Scenario5/unit1/camera_data/image_BS1_4837_03_30_17.jpg,15,29
1719,../../../Scenario5/unit1/camera_data/image_BS1_6825_03_34_31.jpg,20,39
779,../../../Scenario5/unit1/camera_data/image_BS1_3372_03_27_09.jpg,23,44
706,../../../Scenario5/unit1/camera_data/image_BS1_2876_03_26_06.jpg,7,14
1444,../../../Scenario5/unit1/camera_data/image_BS1_5397_03_31_28.jpg,30,58
576,../../../Scenario5/unit1/camera_data/image_BS1_2570_03_25_27.jpg,15,29
1422,../../../Scenario5/unit1/camera_data/image_BS1_5375_03_31_25.jpg,21,42
1427,../../../Scenario5/unit1/camera_data/image_BS1_5380_03_31_26.jpg,24,46
1282,../../../Scenario5/unit1/camera_data/image_BS1_4889_03_30_23.jpg,26,51
